"","query","post_id","weight","n","type","xyz"
"128","720575940637785507","720575940622473196",12,1,"LHAD1f3_b","(96121.8825, 38842.715, 3648)"
"129","720575940637785507","720575940622504435",12,1,NA,NA
"130","720575940637785507","720575940625454418",12,1,"LHMB1","94167, 44072, 4476"
"131","720575940637785507","720575940628495935",12,1,NA,NA
"132","720575940637785507","720575940629632313",12,1,"LHPV2g1","(92879.8, 42601.61, 4326)"
"133","720575940637785507","720575940632553879",12,1,"M_adPNm3","(119742.36, 65038.035, 1924)"
"134","720575940637785507","720575940633384884",12,1,NA,NA
"135","720575940637785507","720575940647161721",12,1,"SMP329","(118974.43, 35138.0675, 3713)"
"136","720575940637785507","720575940647541369",12,1,NA,NA
"137","720575940603948478","720575940610342939",11,1,NA,NA
"138","720575940603948478","720575940618117467",11,1,NA,NA
"139","720575940603948478","720575940618304020",11,1,NA,NA
"140","720575940603948478","720575940619039576",11,1,NA,NA
"141","720575940603948478","720575940624034622",11,1,NA,NA
"142","720575940637785507","720575940459114022",11,1,NA,NA
"143","720575940637785507","720575940591558324",11,1,NA,NA
"144","720575940637785507","720575940603222678",11,1,NA,NA
"145","720575940637785507","720575940604860802",11,1,NA,NA
"146","720575940637785507","720575940606943957",11,1,"LHCENT4#1","86840, 42870, 3206"
"147","720575940637785507","720575940609655153",11,1,NA,NA
"148","720575940637785507","720575940612091857",11,1,"ALBN1","(124660.585, 54465.9225, 2094)"
"149","720575940637785507","720575940613275120",11,1,NA,NA
"150","720575940637785507","720575940618120641",11,1,NA,NA
"151","720575940637785507","720575940619172022",11,1,NA,NA
"152","720575940637785507","720575940633375736",11,1,NA,NA
"153","720575940637785507","720575940636514630",11,1,"LHAD1f3_a","(96137.9, 38360.2, 3604)"
"154","720575940603948478","720575940589854497",10,1,NA,NA
"155","720575940603948478","720575940606120024",10,1,NA,NA
"156","720575940603948478","720575940614164411",10,1,"LHCENT8#2","159669, 35349, 2892"
"157","720575940603948478","720575940614547317",10,1,NA,NA
"158","720575940603948478","720575940617710936",10,1,NA,NA
"159","720575940603948478","720575940623846192",10,1,NA,NA
"160","720575940603948478","720575940630351699",10,1,NA,NA
"161","720575940603948478","720575940630857056",10,1,NA,NA
"162","720575940637785507","720575940586165443",10,1,NA,NA
"163","720575940637785507","720575940618534977",10,1,"SIP089","(105441.1325, 48409.46, 3982)"
"164","720575940637785507","720575940618780398",10,1,NA,NA
"165","720575940637785507","720575940621101252",10,1,"mALB3","(122639.5, 63448.75, 2347)"
"166","720575940637785507","720575940621447877",10,1,NA,NA
"167","720575940637785507","720575940622178568",10,1,NA,NA
"168","720575940637785507","720575940623306949",10,1,NA,NA
"169","720575940637785507","720575940628072932",10,1,NA,NA
"170","720575940637785507","720575940630507940",10,1,NA,NA
"171","720575940637785507","720575940631879598",10,1,"LAL031","(113186.25, 37493, 2475)"
"172","720575940603948478","720575940594552501",9,1,NA,NA
"173","720575940603948478","720575940602648800",9,1,NA,NA
"174","720575940603948478","720575940616724022",9,1,NA,NA
"175","720575940603948478","720575940618107527",9,1,NA,NA
"176","720575940603948478","720575940618244943",9,1,NA,NA
"177","720575940603948478","720575940621602229",9,1,NA,NA
"178","720575940603948478","720575940621871367",9,1,NA,NA
"179","720575940603948478","720575940622996854",9,1,NA,NA
"180","720575940603948478","720575940625896945",9,1,NA,NA
"181","720575940603948478","720575940627530540",9,1,NA,NA
"182","720575940603948478","720575940627971799",9,1,NA,NA
"183","720575940603948478","720575940639037941",9,1,NA,NA
"184","720575940637785507","720575940447047130",9,1,NA,NA
"185","720575940637785507","720575940487458187",9,1,NA,NA
"186","720575940637785507","720575940515954103",9,1,NA,NA
"187","720575940637785507","720575940516383360",9,1,NA,NA
"188","720575940637785507","720575940591281243",9,1,NA,NA
"189","720575940637785507","720575940603948478",9,1,"M_l2PNl20_L","146467, 68204, 1792"
"190","720575940637785507","720575940605944168",9,1,NA,NA
"191","720575940637785507","720575940608967634",9,1,"WEDPN6A","(95819.515, 52525.5275, 4704)"
"192","720575940637785507","720575940610073072",9,1,"LHPV5g1_a","(104423.25, 36327, 4731)"
"193","720575940637785507","720575940612099281",9,1,"CRE102","(111673.2, 31879.71, 3105)"
"194","720575940637785507","720575940612347815",9,1,NA,NA
"195","720575940637785507","720575940614151099",9,1,NA,NA
"196","720575940637785507","720575940614485051",9,1,NA,NA
"197","720575940637785507","720575940615348692",9,1,NA,NA
"198","720575940637785507","720575940616486358",9,1,NA,NA
"199","720575940637785507","720575940619955604",9,1,NA,NA
"200","720575940637785507","720575940621203690",9,1,"LHAV1b4","(93549.07, 46519.9, 3620)"
"201","720575940637785507","720575940623611952",9,1,"WEDPN3","(100787.75, 58990.73, 4436)"
"202","720575940637785507","720575940624076730",9,1,NA,NA
"203","720575940637785507","720575940624277506",9,1,NA,NA
"204","720575940637785507","720575940626363179",9,1,"WEDPN6B","(96193, 49846.5, 4646)"
"205","720575940637785507","720575940628550029",9,1,NA,NA
"206","720575940637785507","720575940635715044",9,1,NA,NA
"207","720575940603948478","720575940441778982",8,1,NA,NA
"208","720575940603948478","720575940535284005",8,1,NA,NA
"209","720575940603948478","720575940550667733",8,1,NA,NA
"210","720575940603948478","720575940585508187",8,1,NA,NA
"211","720575940603948478","720575940609120354",8,1,"LHCENT8#1","172642, 50123, 3477"
"212","720575940603948478","720575940609844823",8,1,NA,NA
"213","720575940603948478","720575940610448554",8,1,NA,NA
"214","720575940603948478","720575940613878470",8,1,NA,NA
"215","720575940603948478","720575940617226545",8,1,NA,NA
"216","720575940603948478","720575940618305556",8,1,"lLN2T_e","(115933.625, 61489.2225, 1544)"
"217","720575940603948478","720575940620452829",8,1,NA,NA
"218","720575940603948478","720575940620542166",8,1,"ALBN1_L","136187, 57831, 2058"
"219","720575940603948478","720575940621128426",8,1,NA,NA
"220","720575940603948478","720575940628335724",8,1,NA,NA
"221","720575940603948478","720575940628952416",8,1,NA,NA
"222","720575940603948478","720575940644724276",8,1,NA,NA
"223","720575940637785507","720575940465933111",8,1,NA,NA
"224","720575940637785507","720575940485921816",8,1,NA,NA
"225","720575940637785507","720575940517703509",8,1,NA,NA
"226","720575940637785507","720575940588564749",8,1,NA,NA
"227","720575940637785507","720575940592067922",8,1,NA,NA
"228","720575940637785507","720575940600698768",8,1,NA,NA
"229","720575940637785507","720575940606506763",8,1,"SMP085","(129280.075, 26722.455, 2340)"
"230","720575940637785507","720575940609898285",8,1,NA,NA
"231","720575940637785507","720575940612451356",8,1,NA,NA
"232","720575940637785507","720575940613948864",8,1,NA,NA
"233","720575940637785507","720575940614635734",8,1,NA,NA
"234","720575940637785507","720575940614974144",8,1,NA,NA
"235","720575940637785507","720575940615115835",8,1,"LHAV6g1","(100508.5, 33604, 3727)"
"236","720575940637785507","720575940615215296",8,1,NA,NA
"237","720575940637785507","720575940615697705",8,1,NA,NA
"238","720575940637785507","720575940615854853",8,1,NA,NA
"239","720575940637785507","720575940616789974",8,1,NA,NA
"240","720575940637785507","720575940616840709",8,1,NA,NA
"241","720575940637785507","720575940617683505",8,1,"M_lvPNm24","(120232.475, 62621.7425, 2106)"
"242","720575940637785507","720575940620826381",8,1,NA,NA
"243","720575940637785507","720575940621249065",8,1,NA,NA
"244","720575940637785507","720575940621626551",8,1,"M_lPNm12","(117984.45, 57556.78, 1528)"
"245","720575940637785507","720575940627541754",8,1,NA,NA
"246","720575940637785507","720575940627547586",8,1,NA,NA
"247","720575940637785507","720575940627701370",8,1,NA,NA
"248","720575940637785507","720575940627812087",8,1,NA,NA
"249","720575940637785507","720575940627823415",8,1,"DL2d_vPN","(117553.445, 60126.4325, 2048)"
"250","720575940637785507","720575940628308284",8,1,"M_vPNml51","(114213.625, 62011.97, 1938)"
"251","720575940637785507","720575940632388270",8,1,"VP1m_l2PN","(116893, 65962.235, 2392)"
"252","720575940637785507","720575940632825060",8,1,NA,NA
"253","720575940637785507","720575940634388452",8,1,NA,NA
"254","720575940637785507","720575940635951593",8,1,NA,NA
"255","720575940637785507","720575940637574461",8,1,NA,NA
"256","720575940637785507","720575940643078766",8,1,NA,NA
"257","720575940603948478","720575940441786406",7,1,NA,NA
"258","720575940603948478","720575940441811750",7,1,NA,NA
"259","720575940603948478","720575940580478836",7,1,NA,NA
"260","720575940603948478","720575940594827142",7,1,NA,NA
"261","720575940603948478","720575940602262818",7,1,NA,NA
"262","720575940603948478","720575940604401200",7,1,NA,NA
"263","720575940603948478","720575940605668184",7,1,NA,NA
"264","720575940603948478","720575940608156718",7,1,NA,NA
"265","720575940603948478","720575940610049649",7,1,NA,NA
"266","720575940603948478","720575940610337560",7,1,NA,NA
"267","720575940603948478","720575940610490809",7,1,NA,NA
"268","720575940603948478","720575940610869014",7,1,NA,NA
"269","720575940603948478","720575940613688507",7,1,NA,NA
"270","720575940603948478","720575940615422676",7,1,NA,NA
"271","720575940603948478","720575940620004649",7,1,NA,NA
"272","720575940603948478","720575940620826381",7,1,NA,NA
"273","720575940603948478","720575940625040659",7,1,NA,NA
"274","720575940603948478","720575940625705871",7,1,NA,NA
"275","720575940603948478","720575940634393207",7,1,NA,NA
"276","720575940603948478","720575940649043841",7,1,NA,NA
"277","720575940603948478","720575940650801281",7,1,NA,NA
"278","720575940603948478","720575940652618145",7,1,NA,NA
"279","720575940637785507","720575940380072823",7,1,NA,NA
"280","720575940637785507","720575940412045670",7,1,NA,NA
"281","720575940637785507","720575940446342628",7,1,NA,NA
"282","720575940637785507","720575940559656213",7,1,NA,NA
"283","720575940637785507","720575940568479059",7,1,NA,NA
"284","720575940637785507","720575940577064688",7,1,NA,NA
"285","720575940637785507","720575940582155899",7,1,NA,NA
"286","720575940637785507","720575940582171621",7,1,NA,NA
"287","720575940637785507","720575940584124433",7,1,NA,NA
"288","720575940637785507","720575940598912909",7,1,NA,NA
"289","720575940637785507","720575940599982955",7,1,NA,NA
"290","720575940637785507","720575940606460508",7,1,NA,NA
"291","720575940637785507","720575940611856593",7,1,"WEDPN7A","(107343.3125, 63786.75, 3637)"
"292","720575940637785507","720575940612670354",7,1,NA,NA
"293","720575940637785507","720575940615267008",7,1,NA,NA
"294","720575940637785507","720575940615815453",7,1,NA,NA
"295","720575940637785507","720575940616332096",7,1,NA,NA
"296","720575940637785507","720575940617598667",7,1,NA,NA
"297","720575940637785507","720575940618947077",7,1,NA,NA
"298","720575940637785507","720575940620728033",7,1,NA,NA
"299","720575940637785507","720575940622143997",7,1,"DP1l_adPN","(117816.53, 63826.1675, 2069)"
"300","720575940637785507","720575940622575949",7,1,"LHPV2f3","(98158.75, 40843.5075, 4695)"
"301","720575940637785507","720575940623478160",7,1,"M_vPNml65","(113540.97, 62230.485, 1812)"
"302","720575940637785507","720575940625867526",7,1,"WED032","(104112.75, 68410.78, 4183)"
"303","720575940637785507","720575940627218536",7,1,NA,NA
"304","720575940637785507","720575940627943424",7,1,"LHCENT10#1","85028, 46161, 3477"
"305","720575940637785507","720575940629098059",7,1,NA,NA
"306","720575940637785507","720575940629184042",7,1,NA,NA
"307","720575940637785507","720575940630487507",7,1,"M_adPNm8","(115504.235, 57215.0675, 1643)"
"308","720575940637785507","720575940630609747",7,1,NA,NA
"309","720575940637785507","720575940633572463",7,1,"LHAV1a3","(93201.415, 48798.0425, 3510)"
"310","720575940637785507","720575940634787246",7,1,"M_lvPNm24","(120004.1325, 62719.735, 2080)"
"311","720575940637785507","720575940643224686",7,1,NA,NA
"312","720575940603948478","720575940405832515",6,1,NA,NA
"313","720575940603948478","720575940416075433",6,1,NA,NA
"314","720575940603948478","720575940468226643",6,1,NA,NA
"315","720575940603948478","720575940553900623",6,1,NA,NA
"316","720575940603948478","720575940573068228",6,1,NA,NA
"317","720575940603948478","720575940590306195",6,1,NA,NA
"318","720575940603948478","720575940591862940",6,1,NA,NA
"319","720575940603948478","720575940592119675",6,1,NA,NA
"320","720575940603948478","720575940600734406",6,1,NA,NA
"321","720575940603948478","720575940607390147",6,1,"CRE011","(147381, 43370, 654)"
"322","720575940603948478","720575940607912934",6,1,NA,NA
"323","720575940603948478","720575940610963683",6,1,NA,NA
"324","720575940603948478","720575940611558329",6,1,NA,NA
"325","720575940603948478","720575940611809721",6,1,NA,NA
"326","720575940603948478","720575940612473342",6,1,NA,NA
"327","720575940603948478","720575940613594783",6,1,NA,NA
"328","720575940603948478","720575940613691416",6,1,NA,NA
"329","720575940603948478","720575940614931485",6,1,NA,NA
"330","720575940603948478","720575940615437575",6,1,NA,NA
"331","720575940603948478","720575940615697705",6,1,NA,NA
"332","720575940603948478","720575940618125733",6,1,NA,NA
"333","720575940603948478","720575940619064305",6,1,NA,NA
"334","720575940603948478","720575940621453094",6,1,"M_lvPNm24_L","142736, 64969, 1549"
"335","720575940603948478","720575940622743591",6,1,NA,NA
"336","720575940603948478","720575940623043004",6,1,NA,NA
"337","720575940603948478","720575940623873829",6,1,NA,NA
"338","720575940603948478","720575940623901221",6,1,NA,NA
"339","720575940603948478","720575940623984074",6,1,NA,NA
"340","720575940603948478","720575940624277506",6,1,NA,NA
"341","720575940603948478","720575940624748937",6,1,NA,NA
"342","720575940603948478","720575940624985728",6,1,NA,NA
"343","720575940603948478","720575940626090512",6,1,NA,NA
"344","720575940603948478","720575940626638608",6,1,NA,NA
"345","720575940603948478","720575940627655417",6,1,NA,NA
"346","720575940603948478","720575940627784826",6,1,NA,NA
"347","720575940603948478","720575940628318203",6,1,NA,NA
"348","720575940603948478","720575940628586870",6,1,NA,NA
"349","720575940603948478","720575940629106959",6,1,NA,NA
"350","720575940603948478","720575940633645423",6,1,NA,NA
"351","720575940603948478","720575940635977050",6,1,NA,NA
"352","720575940603948478","720575940648896641",6,1,NA,NA
"353","720575940637785507","720575940387447511",6,1,NA,NA
"354","720575940637785507","720575940394395559",6,1,NA,NA
"355","720575940637785507","720575940402167932",6,1,NA,NA
"356","720575940637785507","720575940422610097",6,1,NA,NA
"357","720575940637785507","720575940423456625",6,1,NA,NA
"358","720575940637785507","720575940424686419",6,1,NA,NA
"359","720575940637785507","720575940433243514",6,1,NA,NA
"360","720575940637785507","720575940443496090",6,1,NA,NA
"361","720575940637785507","720575940446353124",6,1,NA,NA
"362","720575940637785507","720575940467156008",6,1,NA,NA
"363","720575940637785507","720575940484848613",6,1,NA,NA
"364","720575940637785507","720575940486016582",6,1,NA,NA
"365","720575940637785507","720575940487457163",6,1,NA,NA
"366","720575940637785507","720575940490992963",6,1,NA,NA
"367","720575940637785507","720575940517852501",6,1,NA,NA
"368","720575940637785507","720575940524402498",6,1,NA,NA
"369","720575940637785507","720575940553440860",6,1,NA,NA
"370","720575940637785507","720575940580754123",6,1,NA,NA
"371","720575940637785507","720575940582411259",6,1,NA,NA
"372","720575940637785507","720575940582918208",6,1,NA,NA
"373","720575940637785507","720575940584280470",6,1,NA,NA
"374","720575940637785507","720575940585498685",6,1,NA,NA
"375","720575940637785507","720575940586162115",6,1,NA,NA
"376","720575940637785507","720575940588898281",6,1,NA,NA
"377","720575940637785507","720575940593994190",6,1,NA,NA
"378","720575940637785507","720575940596005212",6,1,NA,NA
"379","720575940637785507","720575940597019030",6,1,NA,NA
"380","720575940637785507","720575940597020310",6,1,NA,NA
"381","720575940637785507","720575940599980395",6,1,NA,NA
"382","720575940637785507","720575940602741963",6,1,NA,NA
"383","720575940637785507","720575940603573862",6,1,NA,NA
"384","720575940637785507","720575940605173426",6,1,NA,NA
"385","720575940637785507","720575940605318038",6,1,NA,NA
"386","720575940637785507","720575940605663778",6,1,NA,NA
"387","720575940637785507","720575940607241816",6,1,NA,NA
"388","720575940637785507","720575940607628275",6,1,NA,NA
"389","720575940637785507","720575940609945117",6,1,NA,NA
"390","720575940637785507","720575940612749202",6,1,"LHAD1f3_b","(96279.375, 38126.93, 3556)"
"391","720575940637785507","720575940613177410",6,1,"v2LN46","(110838, 68950, 1617)"
"392","720575940637785507","720575940613460038",6,1,NA,NA
"393","720575940637785507","720575940613477824",6,1,NA,NA
"394","720575940637785507","720575940613540892",6,1,NA,NA
"395","720575940637785507","720575940614041135",6,1,NA,NA
"396","720575940637785507","720575940614311797",6,1,NA,NA
"397","720575940637785507","720575940614504640",6,1,NA,NA
"398","720575940637785507","720575940614806843",6,1,NA,NA
"399","720575940637785507","720575940615465684",6,1,NA,NA
"400","720575940637785507","720575940615907913",6,1,NA,NA
"401","720575940637785507","720575940616584918",6,1,NA,NA
"402","720575940637785507","720575940618360747",6,1,NA,NA
"403","720575940637785507","720575940618392710",6,1,"v2LN3A","(114160.0075, 59999.3, 1765)"
"404","720575940637785507","720575940619088304",6,1,NA,NA
"405","720575940637785507","720575940619995561",6,1,"WEDPN7A","(107283.46, 63415.25, 3608)"
"406","720575940637785507","720575940620312801",6,1,NA,NA
"407","720575940637785507","720575940621433541",6,1,NA,NA
"408","720575940637785507","720575940621438149",6,1,NA,NA
"409","720575940637785507","720575940621841349",6,1,NA,NA
"410","720575940637785507","720575940622999629",6,1,NA,NA
"411","720575940637785507","720575940623490704",6,1,NA,NA
"412","720575940637785507","720575940623575856",6,1,"M_vPNml59","(115335.6, 59861.7575, 1839)"
"413","720575940637785507","720575940623715781",6,1,NA,NA
"414","720575940637785507","720575940623984074",6,1,NA,NA
"415","720575940637785507","720575940624592509",6,1,"SMP142","(136735, 37588.75, 2428)"
"416","720575940637785507","720575940624895774",6,1,"SMP081","(123285.5, 23970.75, 1963)"
"417","720575940637785507","720575940625755720",6,1,NA,NA
"418","720575940637785507","720575940626099630",6,1,"SMP058","(121384.3, 28211.35, 1663)"
"419","720575940637785507","720575940630098735",6,1,NA,NA
"420","720575940637785507","720575940630126766",6,1,NA,NA
"421","720575940637785507","720575940630211261",6,1,NA,NA
"422","720575940637785507","720575940630901165",6,1,NA,NA
"423","720575940637785507","720575940631762916",6,1,NA,NA
"424","720575940637785507","720575940631873198",6,1,NA,NA
"425","720575940637785507","720575940632690330",6,1,"WEDPN3","(100889.5, 59186.25, 4448)"
"426","720575940637785507","720575940632949867",6,1,NA,NA
"427","720575940637785507","720575940637139059",6,1,NA,NA
"428","720575940637785507","720575940639896737",6,1,NA,NA
"429","720575940637785507","720575940641391233",6,1,NA,NA
"430","720575940637785507","720575940644884609",6,1,NA,NA
"431","720575940637785507","720575940648474753",6,1,NA,NA
