"","query","post_id","weight","n","type","xyz"
"99","720575940628000567","720575940637248829",20,1,NA,NA
"100","720575940616624182","720575940618062356",20,1,NA,NA
"101","720575940628000567","720575940609903602",19,1,NA,NA
"102","720575940628000567","720575940610070937",19,1,NA,NA
"103","720575940628000567","720575940614485051",19,1,NA,NA
"104","720575940628000567","720575940618062612",19,1,"LT53","(95216.0075, 47955.945, 4679)"
"105","720575940628000567","720575940621925384",19,1,NA,NA
"106","720575940628000567","720575940633908343",19,1,NA,NA
"107","720575940616624182","720575940613406786",19,1,"mALB1","(163131.725, 40543.255, 3267)"
"108","720575940616624182","720575940625822120",19,1,NA,NA
"109","720575940616624182","720575940628319831",19,1,"LHAV1a1","(91781.2425, 46267.8325, 3868)"
"110","720575940628000567","720575940610582214",18,1,NA,NA
"111","720575940628000567","720575940618644134",18,1,NA,NA
"112","720575940628000567","720575940620572109",18,1,NA,NA
"113","720575940628000567","720575940622932494",18,1,NA,NA
"114","720575940616624182","720575940622059272",18,1,NA,NA
"115","720575940616624182","720575940622835132",18,1,NA,NA
"116","720575940616624182","720575940647209081",18,1,NA,NA
"117","720575940616624182","720575940614485051",17,1,NA,NA
"118","720575940616624182","720575940617439537",17,1,"WEDPN2B","(102148.5075, 61254.0575, 4313)"
"119","720575940616624182","720575940632713279",17,1,"LHAV4a3_b","(91216.75, 42880.5, 3699)"
"120","720575940616624182","720575940637248829",17,1,NA,NA
"121","720575940628000567","720575940612670150",16,1,NA,NA
"122","720575940628000567","720575940613579167",16,1,NA,NA
