"","query","post_id","weight","n","type","xyz"
"53","720575940615096891","720575940623611952",25,1,"WEDPN3","(100787.75, 58990.73, 4436)"
"54","720575940615096891","720575940633279460",25,1,NA,NA
"55","720575940624171838","720575940618855344",25,1,"M_lvPNm25_L","147380, 65181, 1605"
"56","720575940615096891","720575940629435203",24,1,NA,NA
"57","720575940624171838","720575940614497172",24,1,NA,NA
"58","720575940624171838","720575940624277506",24,1,NA,NA
"59","720575940624171838","720575940630436192",24,1,NA,NA
"60","720575940615096891","720575940605054898",23,1,"LHCENT8#2","95257, 67544, 3885"
"61","720575940615096891","720575940619287813",23,1,NA,NA
"62","720575940615096891","720575940635829823",23,1,"LHCENT8#1","86932, 52380, 4225"
"63","720575940615096891","720575940647668345",23,1,NA,NA
"64","720575940624171838","720575940615275293",23,1,NA,NA
"65","720575940624171838","720575940617042043",23,1,NA,NA
"66","720575940615096891","720575940616587328",22,1,NA,NA
"67","720575940624171838","720575940612074803",22,1,NA,NA
"68","720575940615096891","720575940622644994",21,1,NA,NA
"69","720575940615096891","720575940607023217",20,1,NA,NA
"70","720575940615096891","720575940620197801",20,1,"PPL103","(125058.525, 34855.84, 2229)"
"71","720575940615096891","720575940629331267",20,1,NA,NA
"72","720575940624171838","720575940612615678",20,1,NA,NA
"73","720575940624171838","720575940620026700",20,1,NA,NA
"74","720575940624171838","720575940626407153",20,1,NA,NA
"75","720575940624171838","720575940638575568",20,1,"SMP081","(133150.125, 26514.5475, 2406)"
"76","720575940615096891","720575940619127280",19,1,NA,NA
"77","720575940615096891","720575940621387049",19,1,"M_lvPNm25","(120219.3, 62586.5, 1981)"
"78","720575940615096891","720575940624354050",19,1,NA,NA
"79","720575940624171838","720575940615084637",19,1,NA,NA
"80","720575940615096891","720575940612834922",18,1,NA,NA
"81","720575940624171838","720575940610749042",18,1,NA,NA
"82","720575940624171838","720575940617915727",18,1,NA,NA
"83","720575940624171838","720575940635503861",18,1,NA,NA
"84","720575940624171838","720575940638355701",18,1,NA,NA
"85","720575940615096891","720575940612091857",17,1,"ALBN1","(124660.585, 54465.9225, 2094)"
"86","720575940615096891","720575940613933665",17,1,NA,NA
"87","720575940615096891","720575940619901189",17,1,NA,NA
"88","720575940615096891","720575940628331735",17,1,"SLP003","(95022.405, 38172.35, 2950)"
"89","720575940615096891","720575940633385847",17,1,NA,NA
"90","720575940624171838","720575940611731153",17,1,NA,NA
"91","720575940624171838","720575940614485908",17,1,NA,NA
"92","720575940624171838","720575940616588342",17,1,NA,NA
"93","720575940624171838","720575940617001339",17,1,NA,NA
"94","720575940624171838","720575940621854391",17,1,NA,NA
"95","720575940624171838","720575940626913127",17,1,NA,NA
"96","720575940624171838","720575940629245259",17,1,NA,NA
"97","720575940624171838","720575940632826303",17,1,NA,NA
"98","720575940615096891","720575940618519643",16,1,NA,NA
"99","720575940615096891","720575940632706458",16,1,"LHAD1a2_b","(96326.5625, 41145.89, 3591)"
"100","720575940615096891","720575940637785507",16,1,"M_l2PNl20","(116346.89, 66924.05, 2106)"
"101","720575940615096891","720575940638196688",16,1,"WEDPN6A","(96310.75, 50027.0425, 4671)"
"102","720575940624171838","720575940603676262",16,1,NA,NA
"103","720575940624171838","720575940617979557",16,1,NA,NA
"104","720575940624171838","720575940619960745",16,1,NA,NA
"105","720575940615096891","720575940607170499",15,1,NA,NA
"106","720575940615096891","720575940629475385",15,1,"M_lv2PN9t49","(106564, 64723.5, 3681)"
"107","720575940615096891","720575940639081601",15,1,NA,NA
"108","720575940624171838","720575940598940294",15,1,NA,NA
"109","720575940624171838","720575940609793461",15,1,NA,NA
"110","720575940624171838","720575940613406786",15,1,"mALB1","(163131.725, 40543.255, 3267)"
"111","720575940624171838","720575940615024253",15,1,NA,NA
"112","720575940624171838","720575940621128426",15,1,NA,NA
"113","720575940624171838","720575940621555637",15,1,NA,NA
"114","720575940624171838","720575940622743591",15,1,NA,NA
"115","720575940624171838","720575940626972827",15,1,NA,NA
"116","720575940615096891","720575940614801467",14,1,NA,NA
"117","720575940615096891","720575940642855534",14,1,NA,NA
"118","720575940624171838","720575940582139696",14,1,NA,NA
"119","720575940624171838","720575940606997443",14,1,NA,NA
"120","720575940624171838","720575940630416173",14,1,"CRE076","(117394.46, 32216.0125, 3006)"
"121","720575940624171838","720575940648884609",14,1,NA,NA
"122","720575940624171838","720575940653247361",14,1,NA,NA
"123","720575940615096891","720575940613978930",13,1,"CRE074","(117917, 43999.35, 4662)"
"124","720575940615096891","720575940622916119",13,1,NA,NA
"125","720575940615096891","720575940627842039",13,1,"SLP057","(99335.415, 36542.5, 3922)"
"126","720575940615096891","720575940628056380",13,1,NA,NA
"127","720575940615096891","720575940629030674",13,1,NA,NA
"128","720575940615096891","720575940638426064",13,1,"il3LN6","(123456.25, 83791.75, 2704)"
"129","720575940615096891","720575940641311361",13,1,"LHPV5e3","(116451.75, 30350.75, 3039)"
"130","720575940624171838","720575940623906163",13,1,NA,NA
"131","720575940624171838","720575940628794464",13,1,NA,NA
"132","720575940624171838","720575940631551969",13,1,NA,NA
"133","720575940624171838","720575940633457076",13,1,"SIP087","(136835.75, 39200.62, 2299)"
"134","720575940624171838","720575940638641096",13,1,NA,NA
"135","720575940624171838","720575940650774913",13,1,NA,NA
"136","720575940624171838","720575940656515713",13,1,NA,NA
"137","720575940615096891","720575940578018059",12,1,NA,NA
"138","720575940615096891","720575940596333510",12,1,NA,NA
"139","720575940615096891","720575940609565168",12,1,"M_lvPNm41","(117584.1, 62372.7075, 1579)"
"140","720575940615096891","720575940618012807",12,1,NA,NA
"141","720575940615096891","720575940619470119",12,1,NA,NA
"142","720575940615096891","720575940622181885",12,1,NA,NA
"143","720575940615096891","720575940630184100",12,1,NA,NA
"144","720575940615096891","720575940630806573",12,1,NA,NA
"145","720575940615096891","720575940632690330",12,1,"WEDPN3","(100889.5, 59186.25, 4448)"
"146","720575940615096891","720575940636659253",12,1,"LHPV2a1_e","(94400.04, 41866.4325, 4462)"
"147","720575940624171838","720575940589365555",12,1,NA,NA
"148","720575940624171838","720575940614137629",12,1,NA,NA
"149","720575940624171838","720575940622149611",12,1,NA,NA
"150","720575940624171838","720575940628847968",12,1,NA,NA
"151","720575940624171838","720575940637252174",12,1,NA,NA
"152","720575940615096891","720575940611581585",11,1,NA,NA
"153","720575940615096891","720575940613428928",11,1,NA,NA
"154","720575940615096891","720575940614414992",11,1,NA,NA
"155","720575940615096891","720575940614506176",11,1,NA,NA
"156","720575940615096891","720575940616289605",11,1,"LHPV10d1","(119883.5075, 30134.4825, 2924)"
"157","720575940615096891","720575940616694438",11,1,NA,NA
"158","720575940615096891","720575940625215881",11,1,NA,NA
"159","720575940615096891","720575940627547586",11,1,NA,NA
"160","720575940615096891","720575940627749164",11,1,NA,NA
"161","720575940615096891","720575940628657605",11,1,NA,NA
"162","720575940615096891","720575940636504134",11,1,NA,NA
"163","720575940624171838","720575940596912270",11,1,NA,NA
"164","720575940624171838","720575940603948478",11,1,"M_l2PNl20_L","146467, 68204, 1792"
"165","720575940624171838","720575940605106517",11,1,NA,NA
"166","720575940624171838","720575940608956258",11,1,NA,NA
"167","720575940624171838","720575940613684544",11,1,NA,NA
"168","720575940624171838","720575940614831675",11,1,NA,NA
"169","720575940624171838","720575940620596701",11,1,NA,NA
"170","720575940624171838","720575940622850125",11,1,NA,NA
"171","720575940624171838","720575940625600529",11,1,NA,NA
"172","720575940615096891","720575940396002074",10,1,NA,NA
"173","720575940615096891","720575940495252936",10,1,NA,NA
"174","720575940615096891","720575940496836086",10,1,NA,NA
"175","720575940615096891","720575940580754123",10,1,NA,NA
"176","720575940615096891","720575940594641685",10,1,NA,NA
"177","720575940615096891","720575940603292974",10,1,NA,NA
"178","720575940615096891","720575940604860802",10,1,NA,NA
"179","720575940615096891","720575940606276130",10,1,NA,NA
"180","720575940615096891","720575940606460508",10,1,NA,NA
"181","720575940615096891","720575940607921139",10,1,NA,NA
"182","720575940615096891","720575940608967634",10,1,"WEDPN6A","(95819.515, 52525.5275, 4704)"
"183","720575940615096891","720575940610436761",10,1,"CRE092","(123369.225, 49512.695, 2286)"
"184","720575940615096891","720575940614297558",10,1,NA,NA
"185","720575940615096891","720575940614299606",10,1,NA,NA
"186","720575940615096891","720575940614998976",10,1,NA,NA
"187","720575940615096891","720575940615841826",10,1,NA,NA
"188","720575940615096891","720575940619112033",10,1,NA,NA
"189","720575940615096891","720575940623475600",10,1,"M_l2PN3t18","(114949.89, 66692.65, 2121)"
"190","720575940615096891","720575940624512514",10,1,"WEDPN2A","(100799.43, 61735.0075, 4274)"
"191","720575940615096891","720575940627751168",10,1,NA,NA
"192","720575940615096891","720575940630045288",10,1,NA,NA
"193","720575940615096891","720575940643267950",10,1,"M_vPNml50","(118190.445, 60474.0475, 1683)"
"194","720575940615096891","720575940645087734",10,1,NA,NA
"195","720575940624171838","720575940538477544",10,1,NA,NA
"196","720575940624171838","720575940581309579",10,1,NA,NA
"197","720575940624171838","720575940595658290",10,1,NA,NA
"198","720575940624171838","720575940597533603",10,1,NA,NA
"199","720575940624171838","720575940610539705",10,1,NA,NA
"200","720575940624171838","720575940615349584",10,1,NA,NA
"201","720575940624171838","720575940616441910",10,1,NA,NA
"202","720575940624171838","720575940616979102",10,1,NA,NA
"203","720575940624171838","720575940617925455",10,1,NA,NA
"204","720575940624171838","720575940624030410",10,1,NA,NA
"205","720575940624171838","720575940626496096",10,1,NA,NA
"206","720575940624171838","720575940638579957",10,1,NA,NA
"207","720575940615096891","720575940499366199",9,1,NA,NA
"208","720575940615096891","720575940587884388",9,1,NA,NA
"209","720575940615096891","720575940602443744",9,1,"SMP059","(117460.7425, 30030.76375, 1974)"
"210","720575940615096891","720575940613525787",9,1,NA,NA
"211","720575940615096891","720575940614356624",9,1,NA,NA
"212","720575940615096891","720575940614904669",9,1,"LHPV1c1","(109429.765, 35937.2425, 4330)"
"213","720575940615096891","720575940616259904",9,1,"M_l2PN3t18","(118025.345, 64649.485, 2300)"
"214","720575940615096891","720575940618025863",9,1,NA,NA
"215","720575940615096891","720575940621808053",9,1,NA,NA
"216","720575940615096891","720575940622917399",9,1,NA,NA
"217","720575940615096891","720575940623004162",9,1,NA,NA
"218","720575940615096891","720575940632368992",9,1,NA,NA
"219","720575940615096891","720575940633384884",9,1,NA,NA
"220","720575940615096891","720575940635926847",9,1,NA,NA
"221","720575940624171838","720575940402187201",9,1,NA,NA
"222","720575940624171838","720575940541650555",9,1,NA,NA
"223","720575940624171838","720575940599321150",9,1,NA,NA
"224","720575940624171838","720575940602260770",9,1,NA,NA
"225","720575940624171838","720575940602767958",9,1,NA,NA
"226","720575940624171838","720575940602811734",9,1,NA,NA
"227","720575940624171838","720575940605107029",9,1,NA,NA
"228","720575940624171838","720575940606507868",9,1,NA,NA
"229","720575940624171838","720575940611072995",9,1,NA,NA
"230","720575940624171838","720575940613118266",9,1,NA,NA
"231","720575940624171838","720575940615112093",9,1,NA,NA
"232","720575940624171838","720575940615686996",9,1,NA,NA
"233","720575940624171838","720575940615755042",9,1,NA,NA
"234","720575940624171838","720575940617492821",9,1,NA,NA
"235","720575940624171838","720575940617803577",9,1,NA,NA
"236","720575940624171838","720575940618356500",9,1,NA,NA
"237","720575940624171838","720575940623835251",9,1,NA,NA
"238","720575940624171838","720575940624439042",9,1,NA,NA
"239","720575940624171838","720575940627808378",9,1,NA,NA
"240","720575940624171838","720575940627971799",9,1,NA,NA
"241","720575940624171838","720575940629152527",9,1,NA,NA
"242","720575940624171838","720575940630448992",9,1,NA,NA
"243","720575940624171838","720575940631616096",9,1,NA,NA
"244","720575940624171838","720575940632545175",9,1,NA,NA
"245","720575940624171838","720575940632633333",9,1,NA,NA
"246","720575940624171838","720575940652572065",9,1,"MBON31","(133698.5, 46764.75, 1128)"
"247","720575940615096891","720575940403639521",8,1,NA,NA
"248","720575940615096891","720575940503316286",8,1,NA,NA
"249","720575940615096891","720575940545584726",8,1,NA,NA
"250","720575940615096891","720575940584530982",8,1,NA,NA
"251","720575940615096891","720575940586818999",8,1,NA,NA
"252","720575940615096891","720575940592998515",8,1,NA,NA
"253","720575940615096891","720575940594383011",8,1,NA,NA
"254","720575940615096891","720575940604249110",8,1,NA,NA
"255","720575940615096891","720575940604795266",8,1,"v2LN34B","(110855, 68821, 1617)"
"256","720575940615096891","720575940606239652",8,1,NA,NA
"257","720575940615096891","720575940606240164",8,1,NA,NA
"258","720575940615096891","720575940614566941",8,1,NA,NA
"259","720575940615096891","720575940616046619",8,1,NA,NA
"260","720575940615096891","720575940617734207",8,1,NA,NA
"261","720575940615096891","720575940619508607",8,1,NA,NA
"262","720575940615096891","720575940620980516",8,1,NA,NA
"263","720575940615096891","720575940621817085",8,1,"M_lv2PN9t49","(114709.125, 69529.625, 2456)"
"264","720575940615096891","720575940622913303",8,1,NA,NA
"265","720575940615096891","720575940624531770",8,1,"VA2_adPN","(120472.8125, 62434.29, 971)"
"266","720575940615096891","720575940624877693",8,1,NA,NA
"267","720575940615096891","720575940626116880",8,1,"M_l2PNl21","(117496.6325, 66331.25, 2228)"
"268","720575940615096891","720575940627122046",8,1,NA,NA
"269","720575940615096891","720575940630228527",8,1,"LHPV2a1_a","(93660.725, 42244.5075, 4455)"
"270","720575940615096891","720575940633457076",8,1,"SIP087","(136835.75, 39200.62, 2299)"
"271","720575940615096891","720575940637428056",8,1,"v2LN34E","(110784.875, 67964.05, 1774)"
"272","720575940615096891","720575940642443300",8,1,NA,NA
"273","720575940624171838","720575940399961307",8,1,NA,NA
"274","720575940624171838","720575940468075347",8,1,NA,NA
"275","720575940624171838","720575940486437636",8,1,NA,NA
"276","720575940624171838","720575940513027016",8,1,NA,NA
"277","720575940624171838","720575940546152507",8,1,NA,NA
"278","720575940624171838","720575940579239753",8,1,NA,NA
"279","720575940624171838","720575940591708385",8,1,NA,NA
"280","720575940624171838","720575940593984133",8,1,NA,NA
"281","720575940624171838","720575940597539491",8,1,NA,NA
"282","720575940624171838","720575940600754527",8,1,NA,NA
"283","720575940624171838","720575940601749117",8,1,NA,NA
"284","720575940624171838","720575940602379832",8,1,NA,NA
"285","720575940624171838","720575940608967654",8,1,NA,NA
"286","720575940624171838","720575940611460589",8,1,NA,NA
"287","720575940624171838","720575940613137210",8,1,NA,NA
"288","720575940624171838","720575940614554454",8,1,NA,NA
"289","720575940624171838","720575940618226473",8,1,NA,NA
"290","720575940624171838","720575940618373467",8,1,NA,NA
"291","720575940624171838","720575940622662899",8,1,NA,NA
"292","720575940624171838","720575940623988595",8,1,NA,NA
"293","720575940624171838","720575940624076730",8,1,NA,NA
"294","720575940624171838","720575940624297624",8,1,NA,NA
"295","720575940624171838","720575940628258007",8,1,NA,NA
"296","720575940624171838","720575940630509152",8,1,NA,NA
"297","720575940624171838","720575940630530656",8,1,NA,NA
"298","720575940624171838","720575940637101646",8,1,NA,NA
"299","720575940615096891","720575940390977828",7,1,NA,NA
"300","720575940615096891","720575940399174335",7,1,NA,NA
"301","720575940615096891","720575940459429540",7,1,NA,NA
"302","720575940615096891","720575940539227220",7,1,NA,NA
"303","720575940615096891","720575940568542419",7,1,NA,NA
"304","720575940615096891","720575940572698079",7,1,NA,NA
"305","720575940615096891","720575940577419392",7,1,NA,NA
"306","720575940615096891","720575940586835127",7,1,NA,NA
"307","720575940615096891","720575940593858868",7,1,NA,NA
"308","720575940615096891","720575940599066655",7,1,NA,NA
"309","720575940615096891","720575940603293230",7,1,NA,NA
"310","720575940615096891","720575940603616800",7,1,"SAD069","(111898, 67062, 2057)"
"311","720575940615096891","720575940603623726",7,1,NA,NA
"312","720575940615096891","720575940604424598",7,1,NA,NA
"313","720575940615096891","720575940605331502",7,1,NA,NA
"314","720575940615096891","720575940606243748",7,1,NA,NA
"315","720575940615096891","720575940611116900",7,1,NA,NA
"316","720575940615096891","720575940612605980",7,1,NA,NA
"317","720575940615096891","720575940612607004",7,1,NA,NA
"318","720575940615096891","720575940613515105",7,1,NA,NA
"319","720575940615096891","720575940613544801",7,1,NA,NA
"320","720575940615096891","720575940613925473",7,1,NA,NA
"321","720575940615096891","720575940613934177",7,1,NA,NA
"322","720575940615096891","720575940613991104",7,1,NA,NA
"323","720575940615096891","720575940614139489",7,1,NA,NA
"324","720575940615096891","720575940614176097",7,1,NA,NA
"325","720575940615096891","720575940614800443",7,1,"WED081","(122833.805, 60274.5825, 2931)"
"326","720575940615096891","720575940614892736",7,1,NA,NA
"327","720575940615096891","720575940614917568",7,1,NA,NA
"328","720575940615096891","720575940615215296",7,1,NA,NA
"329","720575940615096891","720575940615685517",7,1,NA,NA
"330","720575940615096891","720575940616101334",7,1,NA,NA
"331","720575940615096891","720575940616660950",7,1,NA,NA
"332","720575940615096891","720575940616720312",7,1,NA,NA
"333","720575940615096891","720575940617027121",7,1,NA,NA
"334","720575940615096891","720575940617038121",7,1,NA,NA
"335","720575940615096891","720575940617039318",7,1,NA,NA
"336","720575940615096891","720575940617716847",7,1,NA,NA
"337","720575940615096891","720575940617788479",7,1,NA,NA
"338","720575940615096891","720575940618616966",7,1,NA,NA
"339","720575940615096891","720575940618935487",7,1,NA,NA
"340","720575940615096891","720575940619962383",7,1,NA,NA
"341","720575940615096891","720575940620094633",7,1,NA,NA
"342","720575940615096891","720575940621101252",7,1,"mALB3","(122639.5, 63448.75, 2347)"
"343","720575940615096891","720575940621470055",7,1,NA,NA
"344","720575940615096891","720575940621834935",7,1,NA,NA
"345","720575940615096891","720575940622909463",7,1,NA,NA
"346","720575940615096891","720575940627389685",7,1,NA,NA
"347","720575940615096891","720575940628008676",7,1,NA,NA
"348","720575940615096891","720575940638608336",7,1,"AOTU043","(92145.75, 44480.75, 4884)"
"349","720575940615096891","720575940644653185",7,1,NA,NA
"350","720575940615096891","720575940647473529",7,1,NA,NA
"351","720575940624171838","720575940400003291",7,1,NA,NA
"352","720575940624171838","720575940421495394",7,1,NA,NA
"353","720575940624171838","720575940425100051",7,1,NA,NA
"354","720575940624171838","720575940462105755",7,1,NA,NA
"355","720575940624171838","720575940513047240",7,1,NA,NA
"356","720575940624171838","720575940514622653",7,1,NA,NA
"357","720575940624171838","720575940514664125",7,1,NA,NA
"358","720575940624171838","720575940573099623",7,1,NA,NA
"359","720575940624171838","720575940589363507",7,1,NA,NA
"360","720575940624171838","720575940589368371",7,1,NA,NA
"361","720575940624171838","720575940597334495",7,1,NA,NA
"362","720575940624171838","720575940599319614",7,1,NA,NA
"363","720575940624171838","720575940600435973",7,1,NA,NA
"364","720575940624171838","720575940602244386",7,1,NA,NA
"365","720575940624171838","720575940604773023",7,1,NA,NA
"366","720575940624171838","720575940606498313",7,1,NA,NA
"367","720575940624171838","720575940609221194",7,1,NA,NA
"368","720575940624171838","720575940610727779",7,1,NA,NA
"369","720575940624171838","720575940612491006",7,1,NA,NA
"370","720575940624171838","720575940613124410",7,1,NA,NA
"371","720575940624171838","720575940614249245",7,1,NA,NA
"372","720575940624171838","720575940614948944",7,1,NA,NA
"373","720575940624171838","720575940615100445",7,1,NA,NA
"374","720575940624171838","720575940616303399",7,1,NA,NA
"375","720575940624171838","720575940617928015",7,1,NA,NA
"376","720575940624171838","720575940618925729",7,1,NA,NA
"377","720575940624171838","720575940620542166",7,1,"ALBN1_L","136187, 57831, 2058"
"378","720575940624171838","720575940620823804",7,1,NA,NA
"379","720575940624171838","720575940621760439",7,1,NA,NA
"380","720575940624171838","720575940622114633",7,1,NA,NA
"381","720575940624171838","720575940622746855",7,1,"DN","(134739, 81683, 5798)"
"382","720575940624171838","720575940623792176",7,1,NA,NA
"383","720575940624171838","720575940625618428",7,1,NA,NA
"384","720575940624171838","720575940626965344",7,1,NA,NA
"385","720575940624171838","720575940628793285",7,1,NA,NA
"386","720575940624171838","720575940630531893",7,1,NA,NA
"387","720575940624171838","720575940630614476",7,1,NA,NA
"388","720575940624171838","720575940631472339",7,1,NA,NA
"389","720575940624171838","720575940634228325",7,1,NA,NA
"390","720575940624171838","720575940635506640",7,1,NA,NA
"391","720575940624171838","720575940636444112",7,1,NA,NA
"392","720575940624171838","720575940637048654",7,1,NA,NA
"393","720575940624171838","720575940638068725",7,1,NA,NA
"394","720575940624171838","720575940638120400",7,1,NA,NA
"395","720575940624171838","720575940638201636",7,1,NA,NA
"396","720575940624171838","720575940638572789",7,1,NA,NA
"397","720575940615096891","720575940387560794",6,1,NA,NA
"398","720575940615096891","720575940387563354",6,1,NA,NA
"399","720575940615096891","720575940396127861",6,1,NA,NA
"400","720575940615096891","720575940401962922",6,1,NA,NA
"401","720575940615096891","720575940402355845",6,1,NA,NA
"402","720575940615096891","720575940456064863",6,1,NA,NA
"403","720575940615096891","720575940462210712",6,1,NA,NA
"404","720575940615096891","720575940473793981",6,1,NA,NA
"405","720575940615096891","720575940483208901",6,1,NA,NA
"406","720575940615096891","720575940492703452",6,1,NA,NA
"407","720575940615096891","720575940503272254",6,1,NA,NA
"408","720575940615096891","720575940503302974",6,1,NA,NA
"409","720575940615096891","720575940532328624",6,1,NA,NA
"410","720575940615096891","720575940543477472",6,1,NA,NA
"411","720575940615096891","720575940558148584",6,1,NA,NA
"412","720575940615096891","720575940579971078",6,1,NA,NA
"413","720575940615096891","720575940585651189",6,1,NA,NA
"414","720575940615096891","720575940588884288",6,1,NA,NA
"415","720575940615096891","720575940593239674",6,1,NA,NA
"416","720575940615096891","720575940598868109",6,1,NA,NA
"417","720575940615096891","720575940603215662",6,1,NA,NA
"418","720575940615096891","720575940603255598",6,1,NA,NA
"419","720575940615096891","720575940605028926",6,1,NA,NA
"420","720575940615096891","720575940606614215",6,1,NA,NA
"421","720575940615096891","720575940607648600",6,1,NA,NA
"422","720575940615096891","720575940607937779",6,1,NA,NA
"423","720575940615096891","720575940610186245",6,1,NA,NA
"424","720575940615096891","720575940610385252",6,1,NA,NA
"425","720575940615096891","720575940611441040",6,1,NA,NA
"426","720575940615096891","720575940612682688",6,1,NA,NA
"427","720575940615096891","720575940613948864",6,1,NA,NA
"428","720575940615096891","720575940614618683",6,1,"v2LN34A","(110706.695, 68166.0075, 1774)"
"429","720575940615096891","720575940614738235",6,1,NA,NA
"430","720575940615096891","720575940615360044",6,1,NA,NA
"431","720575940615096891","720575940615437286",6,1,"PAM06_a","(114362.15, 34580.5275, 1721)"
"432","720575940615096891","720575940616903777",6,1,NA,NA
"433","720575940615096891","720575940616907905",6,1,NA,NA
"434","720575940615096891","720575940618360747",6,1,NA,NA
"435","720575940615096891","720575940619924552",6,1,NA,NA
"436","720575940615096891","720575940620525788",6,1,NA,NA
"437","720575940615096891","720575940621217895",6,1,NA,NA
"438","720575940615096891","720575940621249065",6,1,NA,NA
"439","720575940615096891","720575940621364874",6,1,"M_l2PN10t19","(118526.75, 65232.75, 2219)"
"440","720575940615096891","720575940621558762",6,1,"PLP082","(99536.015, 43945.3125, 5073)"
"441","720575940615096891","720575940621684412",6,1,NA,NA
"442","720575940615096891","720575940621722109",6,1,NA,NA
"443","720575940615096891","720575940623044028",6,1,NA,NA
"444","720575940615096891","720575940623907786",6,1,NA,NA
"445","720575940615096891","720575940626226039",6,1,NA,NA
"446","720575940615096891","720575940626380273",6,1,NA,NA
"447","720575940615096891","720575940628008420",6,1,NA,NA
"448","720575940615096891","720575940629787276",6,1,"v2LN34A","(110989.265, 67971.29, 1774)"
"449","720575940615096891","720575940630910126",6,1,NA,NA
"450","720575940615096891","720575940632063406",6,1,NA,NA
"451","720575940615096891","720575940632151982",6,1,NA,NA
"452","720575940615096891","720575940632153006",6,1,NA,NA
"453","720575940615096891","720575940633329271",6,1,NA,NA
"454","720575940615096891","720575940634409102",6,1,"v2LN35","(122921.925, 62028.1925, 1968)"
"455","720575940615096891","720575940634787246",6,1,"M_lvPNm24","(120004.1325, 62719.735, 2080)"
"456","720575940615096891","720575940644545332",6,1,NA,NA
"457","720575940624171838","720575940402242673",6,1,NA,NA
"458","720575940624171838","720575940406010696",6,1,NA,NA
"459","720575940624171838","720575940423426555",6,1,NA,NA
"460","720575940624171838","720575940432512520",6,1,NA,NA
"461","720575940624171838","720575940433040749",6,1,NA,NA
"462","720575940624171838","720575940450233106",6,1,NA,NA
"463","720575940624171838","720575940454197671",6,1,NA,NA
"464","720575940624171838","720575940454935199",6,1,NA,NA
"465","720575940624171838","720575940454940319",6,1,NA,NA
"466","720575940624171838","720575940467964243",6,1,NA,NA
